,HP Category_x,Year,Month,u.CAGI,d.CAGI,u.IR,d.IR,u.NonIR,d.NonIR,HP Category_y,u.CAGI_3mths,d.CAGI_3mths,u.IR_3mths,d.IR_3mths,u.NonIR_3mths,d.NonIR_3mths,u.CAGI_6mths,d.CAGI_6mths,u.IR_6mths,d.IR_6mths,u.NonIR_6mths,d.NonIR_6mths
700,30 hp,2013,5,362.0,4177564.0,72.0,905710.0,290.0,3271854.0,30 hp,394.0,4540638.666666667,69.33333333333333,868356.0,324.6666666666667,3672282.6666666665,403.0,4654908.0,76.0,941195.6666666666,327.0,3713712.3333333335
701,30 hp,2013,6,448.0,5172066.0,96.0,1274352.0,352.0,3897714.0,30 hp,408.6666666666667,4753782.666666667,76.0,983016.0,332.6666666666667,3770766.6666666665,407.6666666666667,4699543.0,76.33333333333333,962061.3333333334,331.3333333333333,3737481.6666666665
702,30 hp,2013,7,464.0,5309746.0,92.0,1187634.0,372.0,4122112.0,30 hp,424.6666666666667,4886458.666666667,86.66666666666667,1122565.3333333333,338.0,3763893.3333333335,411.3333333333333,4716367.333333333,82.33333333333333,1040235.3333333334,329.0,3676132.0
703,30 hp,2013,8,402.0,4795204.0,74.0,972290.0,328.0,3822914.0,30 hp,438.0,5092338.666666667,87.33333333333333,1144758.6666666667,350.6666666666667,3947580.0,416.0,4816488.666666667,78.33333333333333,1006557.3333333334,337.6666666666667,3809931.3333333335
704,30 hp,2013,9,438.0,4908738.0,94.0,1055946.0,344.0,3852792.0,30 hp,434.6666666666667,5004562.666666667,86.66666666666667,1071956.6666666667,348.0,3932606.0,421.6666666666667,4879172.666666667,81.33333333333333,1027486.3333333334,340.3333333333333,3851686.3333333335
705,30 hp,2013,10,370.0,4424822.0,56.0,733470.0,314.0,3691352.0,30 hp,403.3333333333333,4709588.0,74.66666666666667,920568.6666666666,328.6666666666667,3789019.3333333335,414.0,4798023.333333333,80.66666666666667,1021567.0,333.3333333333333,3776456.3333333335
706,30 hp,2013,11,414.0,4909172.0,90.0,1136896.0,324.0,3772276.0,30 hp,407.3333333333333,4747577.333333333,80.0,975437.3333333334,327.3333333333333,3772140.0,422.6666666666667,4919958.0,83.66666666666667,1060098.0,339.0,3859860.0
707,30 hp,2013,12,460.0,5198094.0,96.0,1225350.0,364.0,3972744.0,30 hp,414.6666666666667,4844029.333333333,80.66666666666667,1031905.3333333334,334.0,3812124.0,424.6666666666667,4924296.0,83.66666666666667,1051931.0,341.0,3872365.0
708,30 hp,2014,1,354.0,4296688.0,74.0,980716.0,280.0,3315972.0,30 hp,409.3333333333333,4801318.0,86.66666666666667,1114320.6666666667,322.6666666666667,3686997.3333333335,406.3333333333333,4755453.0,80.66666666666667,1017444.6666666666,325.6666666666667,3738008.3333333335
709,30 hp,2014,2,480.0,5429578.0,64.0,803284.0,416.0,4626294.0,30 hp,431.3333333333333,4974786.666666667,78.0,1003116.6666666666,353.3333333333333,3971670.0,419.3333333333333,4861182.0,79.0,989277.0,340.3333333333333,3871905.0
710,30 hp,2014,3,512.0,6321582.0,68.0,848830.0,444.0,5472752.0,30 hp,448.6666666666667,5349282.666666667,68.66666666666667,877610.0,380.0,4471672.666666667,431.6666666666667,5096656.0,74.66666666666667,954757.6666666666,357.0,4141898.3333333335
711,30 hp,2014,4,454.0,5383004.0,88.0,1144390.0,366.0,4238614.0,30 hp,482.0,5711388.0,73.33333333333333,932168.0,408.6666666666667,4779220.0,445.6666666666667,5256353.0,80.0,1023244.3333333334,365.6666666666667,4233108.666666667
712,30 hp,2014,5,464.0,5609424.0,110.0,1506363.8,354.0,4103060.2,30 hp,476.6666666666667,5771336.666666667,88.66666666666667,1166527.9333333333,388.0,4604808.733333333,454.0,5373061.666666667,83.33333333333333,1084822.3,370.6666666666667,4288239.366666666
713,30 hp,2014,6,494.0,5867222.0,72.0,920266.22,422.0,4946955.78,30 hp,470.6666666666667,5619883.333333333,90.0,1190340.0066666666,380.6666666666667,4429543.326666667,459.6666666666667,5484583.0,79.33333333333333,1033975.0033333333,380.3333333333333,4450607.996666667
714,30 hp,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,319.3333333333333,3825548.6666666665,60.666666666666664,808876.6733333332,258.6666666666667,3016671.9933333336,400.6666666666667,4768468.333333333,67.0,870522.3366666666,333.6666666666667,3897945.9966666666
715,30 hp,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,164.66666666666666,1955740.6666666667,24.0,306755.4066666665,140.66666666666666,1648985.26,320.6666666666667,3863538.6666666665,56.333333333333336,736641.6699999999,264.3333333333333,3126896.9966666666
716,30 hp,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,0.0,0.0,0.0,0.0,0.0,0.0,235.33333333333334,2809941.6666666665,45.0,595170.0033333333,190.33333333333334,2214771.6633333336
717,30 hp,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,0.0,0.0,0.0,0.0,0.0,0.0,159.66666666666666,1912774.3333333333,30.333333333333332,404438.3366666666,129.33333333333334,1508335.9966666668
718,30 hp,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,0.0,0.0,0.0,0.0,0.0,0.0,82.33333333333333,977870.3333333334,12.0,153377.70333333325,70.33333333333333,824492.63
719,30 hp,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,30 hp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,300 hp,2009,1,24.0,1684020.0,4.0,287690.0,20.0,1396330.0,300 hp,24.0,1684020.0,4.0,287690.0,20.0,1396330.0,24.0,1684020.0,4.0,287690.0,20.0,1396330.0
721,300 hp,2009,2,20.0,1468146.0,4.0,234968.0,16.0,1233178.0,300 hp,22.0,1576083.0,4.0,261329.0,18.0,1314754.0,22.0,1576083.0,4.0,261329.0,18.0,1314754.0
722,300 hp,2009,3,22.0,2827562.0,8.0,607994.0,14.0,2219568.0,300 hp,22.0,1993242.6666666667,5.333333333333333,376884.0,16.666666666666668,1616358.6666666667,22.0,1993242.6666666667,5.333333333333333,376884.0,16.666666666666668,1616358.6666666667
723,300 hp,2009,4,32.0,2747906.0,18.0,1353762.0,14.0,1394144.0,300 hp,24.666666666666668,2347871.3333333335,10.0,732241.3333333334,14.666666666666666,1615630.0,24.5,2181908.5,8.5,621103.5,16.0,1560805.0
724,300 hp,2009,5,28.0,1972052.0,12.0,964416.0,16.0,1007636.0,300 hp,27.333333333333332,2515840.0,12.666666666666666,975390.6666666666,14.666666666666666,1540449.3333333333,25.2,2139937.2,9.2,689766.0,16.0,1450171.2
725,300 hp,2009,6,28.0,2907154.0,0.0,0.0,28.0,2907154.0,300 hp,29.333333333333332,2542370.6666666665,10.0,772726.0,19.333333333333332,1769644.6666666667,25.666666666666668,2267806.6666666665,7.666666666666667,574805.0,18.0,1693001.6666666667
726,300 hp,2009,7,14.0,1084276.0,14.0,1112582.0,0.0,-28306.0,300 hp,23.333333333333332,1987827.3333333333,8.666666666666666,692332.6666666666,14.666666666666666,1295494.6666666667,24.0,2167849.3333333335,9.333333333333334,712287.0,14.666666666666666,1455562.3333333333
727,300 hp,2009,8,16.0,998272.0,4.0,358672.0,12.0,639600.0,300 hp,19.333333333333332,1663234.0,6.0,490418.0,13.333333333333334,1172816.0,23.333333333333332,2089537.0,9.333333333333334,732904.3333333334,14.0,1356632.6666666667
728,300 hp,2009,9,14.0,969600.0,2.0,216600.0,12.0,753000.0,300 hp,14.666666666666666,1017382.6666666666,6.666666666666667,562618.0,8.0,454764.6666666667,22.0,1779876.6666666667,8.333333333333334,667672.0,13.666666666666666,1112204.6666666667
729,300 hp,2009,10,12.0,928516.0,10.0,734544.0,2.0,193972.0,300 hp,14.0,965462.6666666666,5.333333333333333,436605.3333333333,8.666666666666666,528857.3333333334,18.666666666666668,1476645.0,7.0,564469.0,11.666666666666666,912176.0
730,300 hp,2009,11,12.0,928514.0,4.0,349596.0,8.0,578918.0,300 hp,12.666666666666666,942210.0,5.333333333333333,433580.0,7.333333333333333,508630.0,16.0,1302722.0,5.666666666666667,461999.0,10.333333333333334,840723.0
731,300 hp,2009,12,32.0,2350176.0,4.0,299936.0,28.0,2050240.0,300 hp,18.666666666666668,1402402.0,6.0,461358.6666666667,12.666666666666666,941043.3333333334,16.666666666666668,1209892.3333333333,6.333333333333333,511988.3333333333,10.333333333333334,697904.0
732,300 hp,2010,1,8.0,486276.0,0.0,0.0,8.0,486276.0,300 hp,17.333333333333332,1254988.6666666667,2.6666666666666665,216510.66666666666,14.666666666666666,1038478.0,15.666666666666666,1110225.6666666667,4.0,326558.0,11.666666666666666,783667.6666666666
733,300 hp,2010,2,10.0,665206.0,0.0,0.0,10.0,665206.0,300 hp,16.666666666666668,1167219.3333333333,1.3333333333333333,99978.66666666667,15.333333333333334,1067240.6666666667,14.666666666666666,1054714.6666666667,3.3333333333333335,266779.3333333333,11.333333333333334,787935.3333333334
734,300 hp,2010,3,10.0,665206.0,2.0,148108.0,8.0,517098.0,300 hp,9.333333333333334,605562.6666666666,0.6666666666666666,49369.333333333336,8.666666666666666,556193.3333333334,14.0,1003982.3333333334,3.3333333333333335,255364.0,10.666666666666666,748618.3333333334
735,300 hp,2010,4,18.0,1410856.0,6.0,520148.0,12.0,890708.0,300 hp,12.666666666666666,913756.0,2.6666666666666665,222752.0,10.0,691004.0,15.0,1084372.3333333333,2.6666666666666665,219631.33333333334,12.333333333333334,864741.0
736,300 hp,2010,5,18.0,1410856.0,4.0,310178.0,14.0,1100678.0,300 hp,15.333333333333334,1162306.0,4.0,326144.6666666667,11.333333333333334,836161.3333333334,16.0,1164762.6666666667,2.6666666666666665,213061.66666666666,13.333333333333334,951701.0
737,300 hp,2010,6,18.0,1410856.0,6.0,391974.0,12.0,1018882.0,300 hp,18.0,1410856.0,5.333333333333333,407433.3333333333,12.666666666666666,1003422.6666666666,13.666666666666666,1008209.3333333334,3.0,228401.33333333334,10.666666666666666,779808.0
738,300 hp,2010,7,30.0,2094914.0,16.0,1002160.0,14.0,1092754.0,300 hp,22.0,1638875.3333333333,8.666666666666666,568104.0,13.333333333333334,1070771.3333333333,17.333333333333332,1276315.6666666667,5.666666666666667,395428.0,11.666666666666666,880887.6666666666
739,300 hp,2010,8,12.0,866166.0,4.0,352428.0,8.0,513738.0,300 hp,20.0,1457312.0,8.666666666666666,582187.3333333334,11.333333333333334,875124.6666666666,17.666666666666668,1309809.0,6.333333333333333,454166.0,11.333333333333334,855643.0
740,300 hp,2010,9,8.0,586882.0,4.0,339572.0,4.0,247310.0,300 hp,16.666666666666668,1182654.0,8.0,564720.0,8.666666666666666,617934.0,17.333333333333332,1296755.0,6.666666666666667,486076.6666666667,10.666666666666666,810678.3333333334
741,300 hp,2010,10,30.0,2283692.0,2.0,204732.0,28.0,2078960.0,300 hp,16.666666666666668,1245580.0,3.3333333333333335,298910.6666666667,13.333333333333334,946669.3333333334,19.333333333333332,1442227.6666666667,6.0,433507.3333333333,13.333333333333334,1008720.3333333334
742,300 hp,2010,11,28.0,2396258.0,12.0,976080.0,16.0,1420178.0,300 hp,22.0,1755610.6666666667,6.0,506794.6666666667,16.0,1248816.0,21.0,1606461.3333333333,7.333333333333333,544491.0,13.666666666666666,1061970.3333333333
743,300 hp,2010,12,38.0,2800024.0,14.0,863602.0,24.0,1936422.0,300 hp,32.0,2493324.6666666665,9.333333333333334,681471.3333333334,22.666666666666668,1811853.3333333333,24.333333333333332,1837989.3333333333,8.666666666666666,623095.6666666666,15.666666666666666,1214893.6666666667
744,300 hp,2011,1,22.0,1946092.0,2.0,168904.0,20.0,1777188.0,300 hp,29.333333333333332,2380791.3333333335,9.333333333333334,669528.6666666666,20.0,1711262.6666666667,23.0,1813185.6666666667,6.333333333333333,484219.6666666667,16.666666666666668,1328966.0
745,300 hp,2011,2,30.0,2029506.0,0.0,0.0,30.0,2029506.0,300 hp,30.0,2258540.6666666665,5.333333333333333,344168.6666666667,24.666666666666668,1914372.0,26.0,2007075.6666666667,5.666666666666667,425481.6666666667,20.333333333333332,1581594.0
746,300 hp,2011,3,30.0,2029506.0,6.0,495280.0,24.0,1534226.0,300 hp,27.333333333333332,2001701.3333333333,2.6666666666666665,221394.66666666666,24.666666666666668,1780306.6666666667,29.666666666666668,2247513.0,6.0,451433.0,23.666666666666668,1796080.0
747,300 hp,2011,4,28.0,2048618.0,12.0,930990.0,16.0,1117628.0,300 hp,29.333333333333332,2035876.6666666667,6.0,475423.3333333333,23.333333333333332,1560453.3333333333,29.333333333333332,2208334.0,7.666666666666667,572476.0,21.666666666666668,1635858.0
748,300 hp,2011,5,46.0,3596236.0,16.0,1321012.0,30.0,2275224.0,300 hp,34.666666666666664,2558120.0,11.333333333333334,915760.6666666666,23.333333333333332,1642359.3333333333,32.333333333333336,2408330.3333333335,8.333333333333334,629964.6666666666,24.0,1778365.6666666667
749,300 hp,2011,6,46.0,3528992.0,18.0,1414578.0,28.0,2114414.0,300 hp,40.0,3057948.6666666665,15.333333333333334,1222193.3333333333,24.666666666666668,1835755.3333333333,33.666666666666664,2529825.0,9.0,721794.0,24.666666666666668,1808031.0
750,300 hp,2011,7,54.0,3740054.0,14.0,999122.0,40.0,2740932.0,300 hp,48.666666666666664,3621760.6666666665,16.0,1244904.0,32.666666666666664,2376856.6666666665,39.0,2828818.6666666665,11.0,860163.6666666666,28.0,1968655.0
751,300 hp,2011,8,58.0,3550018.0,10.0,850216.0,48.0,2699802.0,300 hp,52.666666666666664,3606354.6666666665,14.0,1087972.0,38.666666666666664,2518382.6666666665,43.666666666666664,3082237.3333333335,12.666666666666666,1001866.3333333334,31.0,2080371.0
752,300 hp,2011,9,30.0,2606666.0,16.0,1452798.0,14.0,1153868.0,300 hp,47.333333333333336,3298912.6666666665,13.333333333333334,1100712.0,34.0,2198200.6666666665,43.666666666666664,3178430.6666666665,14.333333333333334,1161452.6666666667,29.333333333333332,2016978.0
753,300 hp,2011,10,58.0,4055426.0,30.0,1972086.0,28.0,2083340.0,300 hp,48.666666666666664,3404036.6666666665,18.666666666666668,1425033.3333333333,30.0,1979003.3333333333,48.666666666666664,3512898.6666666665,17.333333333333332,1334968.6666666667,31.333333333333332,2177930.0
754,300 hp,2011,11,16.0,1200572.0,4.0,345846.0,12.0,854726.0,300 hp,34.666666666666664,2620888.0,16.666666666666668,1256910.0,18.0,1363978.0,43.666666666666664,3113621.3333333335,15.333333333333334,1172441.0,28.333333333333332,1941180.3333333333
755,300 hp,2011,12,34.0,3184410.0,8.0,659932.0,26.0,2524478.0,300 hp,36.0,2813469.3333333335,14.0,992621.3333333334,22.0,1820848.0,41.666666666666664,3056191.0,13.666666666666666,1046666.6666666666,28.0,2009524.3333333333
756,300 hp,2012,1,16.0,1245630.0,2.0,204732.0,14.0,1040898.0,300 hp,22.0,1876870.6666666667,4.666666666666667,403503.3333333333,17.333333333333332,1473367.3333333333,35.333333333333336,2640453.6666666665,11.666666666666666,914268.3333333334,23.666666666666668,1726185.3333333333
757,300 hp,2012,2,26.0,2847760.0,4.0,360124.0,22.0,2487636.0,300 hp,25.333333333333332,2425933.3333333335,4.666666666666667,408262.6666666667,20.666666666666668,2017670.6666666667,30.0,2523410.6666666665,10.666666666666666,832586.3333333334,19.333333333333332,1690824.3333333333
758,300 hp,2012,3,28.0,3274370.0,4.0,325712.0,24.0,2948658.0,300 hp,23.333333333333332,2455920.0,3.3333333333333335,296856.0,20.0,2159064.0,29.666666666666668,2634694.6666666665,8.666666666666666,644738.6666666666,21.0,1989956.0
759,300 hp,2012,4,18.0,1438204.0,8.0,708932.0,10.0,729272.0,300 hp,24.0,2520111.3333333335,5.333333333333333,464922.6666666667,18.666666666666668,2055188.6666666667,23.0,2198491.0,5.0,434213.0,18.0,1764278.0
760,300 hp,2012,5,22.0,1951588.0,8.0,749764.0,14.0,1201824.0,300 hp,22.666666666666668,2221387.3333333335,6.666666666666667,594802.6666666666,16.0,1626584.6666666667,24.0,2323660.3333333335,5.666666666666667,501532.6666666667,18.333333333333332,1822127.6666666667
761,300 hp,2012,6,30.0,2848794.0,2.0,204732.0,28.0,2644062.0,300 hp,23.333333333333332,2079528.6666666667,6.0,554476.0,17.333333333333332,1525052.6666666667,23.333333333333332,2267724.3333333335,4.666666666666667,425666.0,18.666666666666668,1842058.3333333333
762,300 hp,2012,7,14.0,1398468.0,6.0,564378.0,8.0,834090.0,300 hp,22.0,2066283.3333333333,5.333333333333333,506291.3333333333,16.666666666666668,1559992.0,23.0,2293197.3333333335,5.333333333333333,485607.0,17.666666666666668,1807590.3333333333
763,300 hp,2012,8,38.0,2794174.0,8.0,792350.0,30.0,2001824.0,300 hp,27.333333333333332,2347145.3333333335,5.333333333333333,520486.6666666667,22.0,1826658.6666666667,25.0,2284266.3333333335,6.0,557644.6666666666,19.0,1726621.6666666667
764,300 hp,2012,9,42.0,3152258.0,14.0,1263808.0,28.0,1888450.0,300 hp,31.333333333333332,2448300.0,9.333333333333334,873512.0,22.0,1574788.0,27.333333333333332,2263914.3333333335,7.666666666666667,713994.0,19.666666666666668,1549920.3333333333
765,300 hp,2012,10,56.0,4550366.0,26.0,2111654.0,30.0,2438712.0,300 hp,45.333333333333336,3498932.6666666665,16.0,1389270.6666666667,29.333333333333332,2109662.0,33.666666666666664,2782608.0,10.666666666666666,947781.0,23.0,1834827.0
766,300 hp,2012,11,34.0,2681844.0,8.0,726002.0,26.0,1955842.0,300 hp,44.0,3461489.3333333335,16.0,1367154.6666666667,28.0,2094334.6666666667,35.666666666666664,2904317.3333333335,10.666666666666666,943820.6666666666,25.0,1960496.6666666667
767,300 hp,2012,12,42.0,4032600.0,14.0,1602518.0,28.0,2430082.0,300 hp,44.0,3754936.6666666665,16.0,1480058.0,28.0,2274878.6666666665,37.666666666666664,3101618.3333333335,12.666666666666666,1176785.0,25.0,1924833.3333333333
768,300 hp,2013,1,22.0,1777180.0,10.0,939492.0,12.0,837688.0,300 hp,32.666666666666664,2830541.3333333335,10.666666666666666,1089337.3333333333,22.0,1741204.0,39.0,3164737.0,13.333333333333334,1239304.0,25.666666666666668,1925433.0
769,300 hp,2013,2,38.0,2891726.0,12.0,939902.0,26.0,1951824.0,300 hp,34.0,2900502.0,12.0,1160637.3333333333,22.0,1739864.6666666667,39.0,3180995.6666666665,14.0,1263896.0,25.0,1917099.6666666667
770,300 hp,2013,3,22.0,1800886.0,4.0,291536.0,18.0,1509350.0,300 hp,27.333333333333332,2156597.3333333335,8.666666666666666,723643.3333333334,18.666666666666668,1432954.0,35.666666666666664,2955767.0,12.333333333333334,1101850.6666666667,23.333333333333332,1853916.3333333333
771,300 hp,2013,4,30.0,2437936.0,10.0,968348.0,20.0,1469588.0,300 hp,30.0,2376849.3333333335,8.666666666666666,733262.0,21.333333333333332,1643587.3333333333,31.333333333333332,2603695.3333333335,9.666666666666666,911299.6666666666,21.666666666666668,1692395.6666666667
772,300 hp,2013,5,32.0,2534740.0,12.0,937350.0,20.0,1597390.0,300 hp,28.0,2257854.0,8.666666666666666,732411.3333333334,19.333333333333332,1525442.6666666667,31.0,2579178.0,10.333333333333334,946524.3333333334,20.666666666666668,1632653.6666666667
773,300 hp,2013,6,48.0,3803834.0,14.0,1288916.0,34.0,2514918.0,300 hp,36.666666666666664,2925503.3333333335,12.0,1064871.3333333333,24.666666666666668,1860632.0,32.0,2541050.3333333335,10.333333333333334,894257.3333333334,21.666666666666668,1646793.0
774,300 hp,2013,7,34.0,2761482.0,10.0,825006.0,24.0,1936476.0,300 hp,38.0,3033352.0,12.0,1017090.6666666666,26.0,2016261.3333333333,34.0,2705100.6666666665,10.333333333333334,875176.3333333334,23.666666666666668,1829924.3333333333
775,300 hp,2013,8,38.0,2996718.0,10.0,917472.0,28.0,2079246.0,300 hp,40.0,3187344.6666666665,11.333333333333334,1010464.6666666666,28.666666666666668,2176880.0,34.0,2722599.3333333335,10.0,871438.0,24.0,1851161.3333333333
776,300 hp,2013,9,54.0,4945490.0,10.0,976024.0,44.0,3969466.0,300 hp,42.0,3567896.6666666665,10.0,906167.3333333334,32.0,2661729.3333333335,39.333333333333336,3246700.0,11.0,985519.3333333334,28.333333333333332,2261180.6666666665
777,300 hp,2013,10,42.0,3211806.0,10.0,768662.0,32.0,2443144.0,300 hp,44.666666666666664,3718004.6666666665,10.0,887386.0,34.666666666666664,2830618.6666666665,41.333333333333336,3375678.3333333335,11.0,952238.3333333334,30.333333333333332,2423440.0
778,300 hp,2013,11,40.0,3331634.0,16.0,1508296.0,24.0,1823338.0,300 hp,45.333333333333336,3829643.3333333335,12.0,1084327.3333333333,33.333333333333336,2745316.0,42.666666666666664,3508494.0,11.666666666666666,1047396.0,31.0,2461098.0
779,300 hp,2013,12,62.0,4903578.0,18.0,1693972.0,44.0,3209606.0,300 hp,48.0,3815672.6666666665,14.666666666666666,1323643.3333333333,33.333333333333336,2492029.3333333335,45.0,3691784.6666666665,12.333333333333334,1114905.3333333333,32.666666666666664,2576879.3333333335
780,300 hp,2014,1,18.0,1348435.0,0.0,0.0,0.0,0.0,300 hp,40.0,3194549.0,11.333333333333334,1067422.6666666667,22.666666666666668,1677648.0,42.333333333333336,3456276.8333333335,10.666666666666666,977404.3333333334,28.666666666666668,2254133.3333333335
781,300 hp,2014,2,9.0,674218.0,10.0,947566.0,4.0,200435.0,300 hp,29.666666666666668,2308743.6666666665,9.333333333333334,880512.6666666666,16.0,1136680.3333333333,37.5,3069193.5,10.666666666666666,982420.0,24.666666666666668,1940998.1666666667
